NMS Service Plan Id,Phone,Parent Account: Account Name,Latest Decommission Date,DSS Order ID,FSO ID,Enterprise ID,Distributor Partner Id,Satellite,Gateway Name,Transponder,Created Date,Latest Commission Date,Last Modified Date,Modem,Beam Id,Offer/Plan Name,Offer Description,Serial Number,Location Status,Lat,Long,location
NC050G1,8036398929,Blue Point Communication,12/12/2018,,3552138,SKY01303,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,10/27/2016,12/12/2018,HN9800,Y1B050,YahClick Premium 50GB,,2484258,Inactive,10.104167,7.403583,"4C33+MC Nako,   "
NC010G1,(234) 146-1991,EZUMAH C EZUMAH,12/27/2018,,3282455,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,10/6/2012,12/27/2018,HN9260,Y1B051,YahClick Lite 10GB,,2300324,Inactive,5.52,7.43,"GC9J+X2 Ohia,   "
NC020G1,(234) 146-1991,PAULSCO ELECTRONICS,12/27/2018,,3511561,SKY01584,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,1/15/2016,12/27/2018,HN9800,Y1B051,YahClick Empower 20GB,,2484821,Inactive,4.494722,7.013333,"F2V7+V8 Faluborkiri,   "
,8105087078,TEST50 HYPERIA,4/20/2018,,3618180,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,4/10/2018,1/8/2019,HN9600,Y1B050,,,2811811,Inactive,9.566667,7.366667,"H988+MM Ife,   "
,8105087078,TEST 51 Hyperia,4/20/2018,,3618182,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/10/2018,1/8/2019,HN9600,Y1B051,,,2812099,Inactive,5.042222,7.061944,"23R6+VQ Opiro,   "
,(000) 000-0000,TEST HYPERIA,4/20/2018,,3622742,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,4/10/2018,1/8/2019,HN9600,Y1B057,,,2812080,Inactive,6.255528,3.255528,6FR57744+66
,7031666248,pedery Global Concept Ltd Hyperia,6/4/2018,,3623945,,,Y1B,Y1BATH,Y1B-B61-OR2,5/19/2018,5/19/2018,1/8/2019,HN9600,Y1B061,,,2811811,Inactive,11.085278,7.719444,"3PP9+3VR, Tudan Wada 810282, Tudun Wada, Kaduna,   "
NC005G1,8060522811,WatchTower Chokota Hyperia,1/10/2019,,3572162,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/20/2017,1/10/2019,HN9600,Y1B051,YahClick Lite 5GB,,2619784,Inactive,4.563333,7.05,"H372+82 Atabakiri,   "
NC030G1,8137616793,YM Links Hyperia,1/14/2019,,3560436,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,12/30/2016,1/14/2019,HN9600,Y1B051,YahClick Empower 30GB,,2619812,Inactive,5.966667,7.016667,"X288+MM Ekwulu-Atulu,   "
NC005G1,(234) 146-1991,CHIDI AGUKWE,1/22/2019,,3303293,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,12/24/2012,1/22/2019,HN9260,Y1B050,YahClick Lite 5GB,,2332181,Inactive,9.203056,12.511667,"6G36+6M Yola,   "
NC020G1,(234) 146-1991,KELECOMM NIG LTD HYPERIA,1/29/2019,,3405867,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,10/6/2014,2/14/2019,HN9260,Y1B051,YahClick Empower 20GB,,2331932,Inactive,5.422972,7.218972,"C6F9+5H Nkwo Logara,   "
,0,CERPAC,8/17/2016,,3535559,SKY01418,,Y1B,Y1BLXB,Y1B-B57-OR1,10/3/2018,7/18/2016,2/14/2019,HN9800,Y1B057,YahClick Pro 30GB,YahClick Pro 30GB,2600413,Active,7.776667,4.544167,"68 Alekuwodo St, 230284, Osogbo, Osun,   "
NC005G1,2.34146E+12,DIJIWEB COMMUNICATIONS HYPERIA,1/30/2019,,3499336,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,10/15/2015,2/14/2019,HN9600,Y1B057,YahClick Lite 5GB,,2542128,Inactive,5.41,5.309722,"C855+XV Sokolobo-Obotobo,   "
,0,CERPAC,9/6/2016,,3668605,SKY01418,,Y1B,Y1BLXB,Y1B-B50-OR2,12/5/2018,10/5/2015,2/14/2019,HN9800,Y1B050,YahClick Pro 30GB,YahClick Pro 30GB,2483779,Active,9.061944,7.315,"3867+QX Faidna,   "
NC010G1,(234) 146-1991,SUMMIT TELECOMM HYPERIA,2/15/2019,,3461514,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,1/25/2015,2/15/2019,HN9600,Y1B050,YahClick Lite 10GB,,2609685,Inactive,-8.301667,8.3125,6F3CM8X6+8X
NC005G1,(234) 146-1991,RICH TECHNOLOGIES HYPERIA,3/1/2019,,3499511,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,10/16/2015,3/1/2019,HN9600,Y1B057,YahClick Lite 5GB,,2615857,Inactive,7.080278,6.475556,"3FJG+46 Fugar,   "
NC020G1,8028271312,Reem Engineering Limited Hyperia,3/12/2019,,3572775,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,4/5/2017,3/12/2019,HN9600,Y1B057,YahClick Empower 20GB,,2619437,Inactive,7.453611,4.909444,"FW35+CQ Ipetu Ijesha,   "
NC020G1,8028271312,Reem Engineering Limited Hyperia,3/12/2019,,3572774,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,4/7/2017,3/12/2019,HN9600,Y1B050,YahClick Empower 20GB,,2619848,Inactive,8.815833,7.031667,"R28J+PXQ, Town Rd, 904103, Kwali, Federal Capital Territory,   "
,9079000093,Test Site Hyperia,3/13/2019,,3693181,,,AlYah-3,Y3G,,3/5/2019,3/5/2019,3/13/2019,"Kit,HT2000",113,SF YahClick 4Gen 75GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13531047,Inactive,0.00034,0.000213,Nof location data available
NC030G1,8156668666,Dualnet Services LTD,10/11/2018,,3587881,SKY01739,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,7/22/2017,4/1/2019,HN9800,Y1B050,YahClick Empower 30GB,,2600281,Inactive,8.509417,7.538889,"GG5Q+QH Kampani,   "
NC010G1,8.09768E+11,Trinity Technologies Hyperia,9/23/2018,,3620499,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,3/22/2018,4/1/2019,HN9600,Y1B061,YahClick Lite 10GB,,2785987,Inactive,12.05,8.543056,"12 ugochukwu Street, Airport Area 700211, Jaba, Kano,   "
,8084640006,John Yibowei,6/23/2016,,3523159,SKY01608,,Y1B,Y1BLXB,Y1B-B51-OR1,4/5/2019,3/29/2016,4/5/2019,HN9800,Y1B051,YahClick Lite 5GB,,2482819,Inactive,4.916667,6.266667,"W788+GQ3, 569101, Swali, Bayelsa,   "
NC005G1,8084640006,John Yibowei,4/5/2019,,3523159,SKY01608,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,3/29/2016,4/5/2019,HN9800,Y1B051,YahClick Lite 5GB,,2489606,Inactive,4.916667,6.266667,"W788+GQ3, 569101, Swali, Bayelsa,   "
NC005G1,8089639862,Kat Consulting Ltd,4/8/2019,,3522379,SKY01170,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,3/18/2016,4/8/2019,HN9800,Y1B051,YahClick Lite 5GB,,2482748,Inactive,4.966667,6.366667,"X988+MM Yenagoa,   "
NC020G1,(234) 146-1991,Bestmeans Ventures Ltd,4/26/2019,,3506346,SKY01571,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,12/5/2015,4/26/2019,HN9800,Y1B061,YahClick Empower 20GB,,2600432,Inactive,10.449444,9.816667,"CRX8+QM Gubi,   "
,(234) 146-1991,UMAR MAILUMO HYPERIA,12/20/2015,,3475101,,,Y1B,Y1BLXB,Y1B-B50-OR1,5/10/2019,4/22/2015,5/10/2019,HN9260,Y1B050,YahClick Empower 20GB,,2331707,Inactive,8.053972,11.022,"323C+HQ Nahuta,   "
NC020G1,(234) 146-1991,UMAR MAILUMO HYPERIA,5/10/2019,,3475101,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,4/22/2015,5/10/2019,HN9800,Y1B050,YahClick Empower 20GB,,2484743,Inactive,8.053972,11.022,"323C+HQ Nahuta,   "
,0,HYP ABUJA OFFICE HYPERIA,5/13/2019,,3704233,,,AlYah-3,Y3G,,4/30/2019,4/30/2019,5/13/2019,"Kit,HT2000",115,SF YahClick 4Gen 5GB Data Rollover,HT Modem 1 month(s) contract monthly payment,13531199,Inactive,9.076478,7.398574,"935 Alakuko Rd, Lagos Abeokuta express way, Ifako-Ijaiye 101232, Lagos,   "
NC005G1,8030515917,Arruqba Technologies Limited Hyperia,5/13/2019,,3556935,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,12/5/2016,5/13/2019,HN9600,Y1B050,YahClick Lite 5GB,,2619600,Inactive,9.733333,3.845833,"PRMW+88 Nono,   "
,8030515917,Arruqba Technologies Limited Hyperia,2/16/2017,,3556935,,,Y1B,Y1BLXB,Y1B-B50-OR1,5/7/2018,12/5/2016,5/13/2019,HN9600,Y1B050,YahClick Lite 5GB,,2619578,Inactive,9.733333,3.845833,"PRMW+88 Nono,   "
NC005G1,7031884255,Taglosatcom Nig Ltd Hyperia,5/30/2019,,3569153,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,3/7/2017,5/30/2019,HN9600,Y1B057,YahClick Lite 5GB,,2610330,Inactive,6.443889,3.475,"28b Fola Osibo Rd, Eti-Osa 106104, Lagos,   "
NC010G1,(234) 146-1991,GOLDMAN TECH,6/10/2019,,3390245,SKY00781,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,6/17/2014,6/10/2019,HN9800,Y1B057,YahClick Lite 10GB,,2484135,Inactive,7.339722,3.958611,"6FV58XR5+3C6, 5 Jagun Road, 201103, Ibadan, Oyo,   "
NC010G1,8055890120,GREAT BRANDS Hyperia,1/17/2019,,3589384,,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,8/9/2017,6/17/2019,HN9600,Y1B061,YahClick Lite 10GB,,2609973,Inactive,11.099722,7.716667,"4P28+2G2, 810103, Zaria, Kaduna,   "
NC005G1,8030428639,Kat Consultants,7/18/2019,,3578802,SKY01051,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,5/21/2017,7/18/2019,HN9800,Y1B051,,,2483342,Inactive,5.15,5.916667,"5W28+2M Amatebo,   "
NC005G1,(234) 146-1991,TEE MORGAN HYPERIA,7/31/2019,,3485689,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,7/14/2015,7/31/2019,HN9600,Y1B051,,,2609338,Inactive,5,5.216667,6FQ72628+2M
NC020G1,(234) 146-1991,NELLY OBAFEMI HYPERIA,8/6/2019,,3340975,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,12/6/2013,8/6/2019,HN9600,Y1B050,,,2586430,Inactive,9.026389,7.242222,"26GR+HV Zuma,   "
NC005G1,8137616793,YM Links Hyperia,8/9/2019,,3544514,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,9/8/2016,8/9/2019,HN9600,Y1B050,,,2585678,Inactive,7.300278,9.363611,"8927+4C Yorzua,   "
NC030G1,(000) 000-0000,Skymax DRC1 Hyperia,8/14/2019,,3533879,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,6/10/2016,8/14/2019,HN9800,Y1B061,,,2482976,Inactive,9.716667,12.416667,"PC88+MM Romo,   "
,0,Test 2 Hyperia,4/10/2018,,3624488,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,4/10/2018,8/20/2019,HN9260,Y1B057,YahClick Lite 5GB,YahClick Lite 5GB,2300430,Inactive,6.255528,3.255528,6FR57744+66
,2.34811E+12,HYPERIA C-SDS TEST 1 HYPERIA,4/10/2018,,3624459,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,4/10/2018,8/20/2019,HN9260,Y1B057,SF YahClick Lite 5GB,YahClick Lite 5GB,2300430,Inactive,6.255528,3.255528,6FR57744+66
,0,AGRO COMPANY LTD,9/16/2014,,3287623,SKY00078,,Y1B,Y1BLXB,Y1B-B50-OR1,4/24/2018,5/30/2014,8/20/2019,HN9800,Y1B050,YahClick Premium 50GB,YahClick Premium 50GB,2483585,Inactive,0,0,Nof location data available
,0,AGRO COMPANY LTD,5/30/2014,,3287623,SKY00078,,Y1B,Y1BLXB,Y1B-B50-OR1,4/24/2018,5/30/2014,8/20/2019,HN9460,Y1B050,YahClick Premium 50GB,YahClick Premium 50GB,2294406,Inactive,0,0,Nof location data available
NC020G1,0,AGRO COMPANY LTD,5/16/2018,,3287623,SKY00078,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,5/30/2014,8/20/2019,HN9800,Y1B050,YahClick Premium 50GB,YahClick Premium 50GB,2489304,Inactive,0,0,Nof location data available
,8035983861,Intelnet Hyperia,6/13/2018,,3631456,,,Y1B,Y1BATH,Y1B-B61-OR2,5/22/2018,5/22/2018,8/20/2019,HN9260,Y1B061,SF YahClick Empower 30GB,YahClick Empower 30GB,2297822,Inactive,12.003056,8.580278,"37 Bakin Dogo Layout, Badawa 700214, Kano,   "
NC200G1,0,Gloxina Global Nig. Ltd,6/26/2018,,3604551,SKY01756,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,3/9/2018,8/20/2019,HN9800,Y1B051,YahClick Lite 10GB,YahClick Lite 10GB,2484284,Inactive,6.15,7.507778,"5G25+24 Amokwe,   "
,0802057556 5,Getachus Nigeria Limited,7/3/2018,,3637125,SKY01187,,Y1B,Y1BLXB,Y1B-B57-OR1,6/27/2018,6/27/2018,8/20/2019,HN9800,Y1B057,SF YahClick Lite 10GB,YahClick Lite 10GB,2484810,Inactive,6,4.5,6FR62G22+22
NC005G1,0,Bummy Sunday Hyperia,7/13/2018,,3593748,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,9/6/2017,8/20/2019,HN9600,Y1B050,YahClick Lite 10GB,YahClick Lite 10GB,2542170,Inactive,9.920833,8.888889,"37 Rwang Pam St, 930105, Jos, Plateau,   "
,8037749053,Gulf Technologies Hyperia,8/20/2019,,3724767,,,AlYah-3,Y3G,,8/19/2019,8/19/2019,8/20/2019,"Kit,HT2000",115,YahClick 4Gen Unlimited 3 Mbps,YahClick 4Gen Unlimited 3 Mbps,13531136,Inactive,10.158139,5.040081,"525R+72 Kontagora,   "
NHE3M01,0,Mind Data Nigeria Ltd,7/19/2018,,3392507,SKY01399,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,6/25/2014,8/20/2019,HN9460,Y1B061,YahClick Empower 20GB,YahClick Empower 20GB,2370806,Inactive,11.48,13.08,"F3JJ+22 Mallulum,   "
,8067611956,Telnet Networks Limited,7/24/2018,,3633967,SKY01204,,Y1B,Y1BLXB,Y1B-B51-OR1,6/20/2018,6/11/2018,8/20/2019,HN9800,Y1B051,SF YahClick Premium 100GB,YahClick Premium 100GB,2734020,Inactive,4.823056,6.918611,"RWF9+6C Rumuokani,   "
,8035983861,Intelnet Hyperia,7/25/2018,,3635284,,,Y1B,Y1BLXB,Y1B-B50-OR1,6/13/2018,6/13/2018,8/20/2019,HN9260,Y1B050,SF YahClick Empower 30GB,YahClick Empower 30GB,2297822,Inactive,10.515,7.4165,"GC78+WMC, Bima Road, Tudun Wada 800282, Tudun Wada, Kaduna,   "
,8063784586,PAULSCO ELECTRONICS,7/25/2018,,3628275,SKY01584,,Y1B,Y1BLXB,Y1B-B51-OR1,5/3/2018,5/3/2018,8/20/2019,HN9800,Y1B051,SF YahClick Premium 100GB,YahClick Premium 100GB,2484829,Inactive,5.366667,7.251111,"9782+MC Uvuru,   "
,8032345323,mohammed Isa,8/20/2018,,3642959,SKY01678,,Y1B,Y1BATH,Y1B-B61-OR2,8/3/2018,8/3/2018,8/21/2019,HN9800,Y1B061,SF YahClick Lite 10GB,YahClick Lite 10GB,2533811,Inactive,11.816667,13.066667,"R388+MM Maiduguri,   "
NC030G1,2.34704E+12,Okoli Chijioke Hyperia,8/23/2018,,3540199,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,7/27/2016,8/21/2019,HN9800,Y1B050,YahClick Premium 50GB,YahClick Premium 50GB,2600437,Inactive,8.924444,7.590833,"WHFR+Q8 Ashata,   "
NC020G1,0,Specstech Africa Hyperia,9/5/2018,,3535508,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,6/28/2016,8/21/2019,HN9600,Y1B051,YahClick Lite 10GB,YahClick Lite 10GB,2616068,Inactive,5.633333,7.956389,"JXM4+8H Ikun,   "
,7045335181,SHUAIBU MOHD Hyperia,9/17/2018,,3641620,,,Y1B,Y1BATH,Y1B-B61-OR2,7/23/2018,7/23/2018,8/21/2019,HN9600,Y1B061,YahClick Premium 100GB,YahClick Premium 100GB,2784655,Inactive,11.083056,13.683056,"3MMM+66 Gwoza,   "
,8032345323,mohammed Isa,10/2/2018,,3643741,SKY01678,,Y1B,Y1BATH,Y1B-B61-OR2,8/1/2018,8/1/2018,8/21/2019,HN9800,Y1B061,SF YahClick Enterprise Pro 500GB,YahClick Enterprise Pro 500GB,2763216,Inactive,11.896944,13.085833,"V3WP+Q8 Maiduguri,   "
NC020G1,0,Specstech Africa Hyperia,10/4/2018,,3620474,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,3/24/2018,8/21/2019,HN9600,Y1B051,YahClick Premium 50GB,YahClick Premium 50GB,2619704,Inactive,6.95,7.549722,"XG2X+2V Amala Umueze,   "
,0,Mohammed Isa Hyperia,10/5/2018,,3620996,,,Y1B,Y1BATH,Y1B-B61-OR2,4/19/2018,4/19/2018,8/21/2019,HN9600,Y1B061,YahClick Lite 5GB,YahClick Lite 5GB,2812017,Inactive,11.897,13.111833,"V4W6+RP Officers Quarters,   "
NC050G1,0,Dicnet Limited Hyperia,10/18/2018,,3581129,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,6/1/2017,8/21/2019,HN9800,Y1B051,YahClick Empower 20GB,YahClick Empower 20GB,2600159,Inactive,6.5,7.514694,"36 ugweke street abakpa nike, Abakpa 400103, Enugu,   "
NC010G1,8034100463,JADE TECH HYPERIA,11/9/2018,,3590152,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,8/8/2017,8/21/2019,HN9600,Y1B057,YahClick Lite 10GB,YahClick Lite 10GB,2543397,Inactive,7.426667,3.916389,"3 Oladeji Cl, 200132, Ibadan, Oyo,   "
NC010G1,0,120 Battalion Gonira Hyperia,11/12/2018,,3570075,,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,3/15/2017,8/21/2019,HN9600,Y1B061,YahClick Empower 20GB,YahClick Empower 20GB,2586457,Inactive,11.483333,12.3175,"F8M8+8X Goniri,   "
,8060876375,INTERSOS-DAMASAK HYPERIA,12/8/2018,,3639000,,,Y1B,Y1BATH,Y1B-B61-OR2,7/6/2018,7/6/2018,8/21/2019,HN9800,Y1B061,SF YahClick Premium 100GB,YahClick Premium 100GB,2482402,Inactive,13.05,12.3,"28X2+X2 Gisum,   "
,070 31666248,Pedery Global Concept,12/21/2018,,3635434,SKY01041,,Y1B,Y1BLXB,Y1B-B50-OR1,6/16/2018,6/16/2018,8/21/2019,HN9800,Y1B050,YahClick Empower 20GB,YahClick Empower 20GB,2489403,Inactive,6.432222,11.154722,"C5J3+VV Jator-Gwembe, Cameroon"
NC100G1,0,TOVIC,12/25/2018,,3509751,SKY01581,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,12/29/2015,8/21/2019,HN9800,Y1B051,YahClick Premium 100GB,,2600476,Inactive,5.1,7.118889,"34X9+XH Umuakpo,   "
,8036773336,Dicnet Limited Hyperia,1/2/2019,,3657922,,,Y1B,Y1BLXB,Y1B-B50-OR1,10/19/2018,10/19/2018,8/21/2019,HN9800,Y1B050,YahClick Empower 30GB,YahClick Empower 30GB,2600159,Inactive,9.076389,7.398333,"Dei Dei Abuja, Building Materials, Dei-Dei, Building Materials Market, Jabi 900108, Abuja, Federal Capital Territory,   "
NC020G1,0,Kajeck Computers Hyperia,1/10/2019,,3525312,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/12/2016,8/22/2019,HN9600,Y1B051,YahClick Lite 10GB,YahClick Lite 10GB,2619705,Inactive,5.466667,7,"F282+M2 Osuji Beach,   "
NC020G1,7030809264,VERBUM NETWORKS Hyperia,1/15/2019,,3593699,,,Y1B,Y1BLXB,Y1B-B50-OR1,4/10/2018,9/7/2017,8/22/2019,HN9260,Y1B050,YahClick Pro 30GB,YahClick Pro 30GB,2331508,Inactive,9.082778,7.399722,"1 Abdullahi Muhammad Close Apo Legislative Quarters Zone D (2nd Gate, Jabi 900108, Abuja, Federal Capital Territory,   "
NC050G1,0,ABBA ISHAQ,1/22/2019,,3617128,SKY01643,,Y1B,Y1BATH,Y1B-B61-OR2,4/10/2018,3/28/2018,8/22/2019,HN9800,Y1B061,YahClick Empower 20GB,YahClick Empower 20GB,2763301,Inactive,11.475278,13.104722,"F4G3+4V Gizige,   "
NC100G1,0,mohammed Isa,2/5/2019,,3589118,SKY01678,,Y1B,Y1BATH,Y1B-B61-OR1,4/10/2018,8/2/2017,8/22/2019,HN9260,Y1B061,YahClick Premium 50GB,YahClick Premium 50GB,2500158,Inactive,13.100833,12.505556,"4G24+86 Damasak,   "
NC100G1,0,Army HQ Abuja,2/19/2019,,3591871,SKY01544,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,8/21/2017,8/22/2019,HN9800,Y1B057,YahClick Pro 100GB,YahClick Pro 100GB,2484184,Inactive,7.88,6.511667,"VGH6+XM Oinyi,   "
,8097678000,Trinity Technologies Hyperia,2/20/2019,,3660117,,,Y1B,Y1BATH,Y1B-B61-OR1,1/6/2019,1/6/2019,8/22/2019,HN9600,Y1B061,SF YahClick Lite 5GB,YahClick Lite 5GB,2784610,Inactive,13.057222,8.492222,"3F5R+6V5, Zongo-Baure Road, 824104, Zango, Katsina,   "
,8097678000,Trinity Technologies Hyperia,2/20/2019,,3660120,,,Y1B,Y1BATH,Y1B-B61-OR1,1/11/2019,1/11/2019,8/22/2019,HN9600,Y1B061,SF YahClick Lite 5GB,YahClick Lite 5GB,2784835,Inactive,13.177222,8.231111,"A, 56GJ+X87, 824102, Mefaru, Katsina,   "
,8097678000,Trinity Technologies Hyperia,2/20/2019,,3660127,,,Y1B,Y1BATH,Y1B-B61-OR1,1/12/2019,1/12/2019,8/22/2019,HN9600,Y1B061,SF YahClick Lite 5GB,YahClick Lite 5GB,2784755,Inactive,12.751944,7.248333,"Q62X+QFV, 820116, Batsari, Katsina,   "
,8097678000,Trinity Technologies Hyperia,2/20/2019,,3660136,,,Y1B,Y1BATH,Y1B-B61-OR1,12/12/2018,12/12/2018,8/22/2019,HN9600,Y1B061,SF YahClick Lite 5GB,YahClick Lite 5GB,2784666,Inactive,11.378611,7.559167,"9HH5+GQ3, 831102, Danja, Katsina,   "
,8097678000,Trinity Technologies Hyperia,2/20/2019,,3660129,,,Y1B,Y1BATH,Y1B-B61-OR1,1/8/2019,1/8/2019,8/22/2019,HN9600,Y1B061,SF YahClick Lite 5GB,YahClick Lite 5GB,2784354,Inactive,12.412778,7.410556,"CC76+F5, 824103, Safana, Katsina,   "
,8097678000,Trinity Technologies Hyperia,2/20/2019,,3660138,,,Y1B,Y1BATH,Y1B-B61-OR1,12/12/2018,12/11/2018,8/22/2019,HN9600,Y1B061,SF YahClick Lite 5GB,YahClick Lite 5GB,2785183,Inactive,11.651389,7.690278,"MM2R+H4 Kafur,   "
,8097678000,Trinity Technologies Hyperia,2/20/2019,,3660111,,,Y1B,Y1BATH,Y1B-B61-OR1,1/10/2019,1/10/2019,8/22/2019,HN9600,Y1B061,SF YahClick Lite 5GB,YahClick Lite 5GB,2785045,Inactive,12.840278,8.75,"RQR2+42 Baure,   "
,8097678000,Trinity Technologies Hyperia,2/20/2019,,3660099,,,Y1B,Y1BATH,Y1B-B61-OR1,1/6/2019,1/6/2019,8/22/2019,HN9600,Y1B061,SF YahClick Lite 5GB,YahClick Lite 5GB,2784357,Inactive,12.98,7.935833,"XWJP+28 Mashi,   "
,8023682201,Debosis Systems Ogoja 2 HYPERIA,2/20/2019,,3644676,,,Y1B,Y1BLXB,Y1B-B51-OR1,11/11/2018,8/12/2018,8/22/2019,HN9260,Y1B051,YahClick Lite 10GB,YahClick Lite 10GB,2332063,Inactive,6.424167,8.710278,"2, 550101, Ogoja, Cross River,   "
,7031666248,Pedery Global concept LTD,3/6/2019,,3693207,SKY01323,,Y1B,Y1BLXB,Y1B-B50-OR1,3/5/2019,3/5/2019,8/22/2019,HN9800,Y1B050,SF YahClick Pro 20GB,YahClick Pro 20GB,2733840,Inactive,5.709167,7.215806,"P658+M8 Umueke Umuduru,   "
NC010G1,0,IPNET COMMUNICATIONS HYPERIA,3/25/2019,,3417895,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,12/13/2014,8/22/2019,HN9260,Y1B051,YahClick Lite 5GB,YahClick Lite 5GB,2332007,Inactive,5,8.010972,"2226+29 Mbak Ikot Ebo,   "
NC010G1,0,SDC Limited Hyperia,3/26/2019,,3582652,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,7/11/2017,8/22/2019,HN9600,Y1B051,YahClick Pro 10GB,YahClick Pro 10GB,2627793,Inactive,6,7.533056,"2G2M+26 Eziato Quarry,   "
NC030G1,0,AIRWORLD LIMITED HYPERIA,3/28/2019,,3473163,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,4/10/2015,8/22/2019,HN9600,Y1B051,YahClick Pro 30GB,YahClick Pro 30GB,2609444,Inactive,5.41,5.283056,"C75M+X6 Yokri Egbe,   "
NC010G1,0,SDC Limited Hyperia,3/29/2019,,3587799,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,7/25/2017,8/22/2019,HN9600,Y1B057,YahClick Lite 10GB,YahClick Lite 10GB,2628494,Inactive,7.2,5.213611,"6627+2C Akure,   "
NC010G1,0,SDC Limited Hyperia,3/29/2019,,3587804,,,Y1B,Y1BLXB,Y1B-B51-OR1,4/10/2018,7/27/2017,8/22/2019,HN9600,Y1B051,YahClick Pro 20GB,YahClick Pro 20GB,2628228,Inactive,6.466667,6.802778,"FR83+M4 Odah,   "
NC010G1,0,SDC Limited Hyperia,3/29/2019,,3587821,,,Y1B,Y1BLXB,Y1B-B57-OR1,4/10/2018,7/26/2017,8/22/2019,HN9600,Y1B057,YahClick Lite 10GB,YahClick Lite 10GB,2610323,Inactive,6.349722,6.683056,"8MXM+V6 Ingene,   "
,8137616793,YMLinks Hyperia,4/8/2019,,3640832,,,Y1B,Y1BLXB,Y1B-B57-OR1,7/16/2018,7/16/2018,8/22/2019,HN9800,Y1B057,SF YahClick Lite 5GB,YahClick Lite 5GB,2733976,Inactive,7.466667,4.316667,"F888+HXH, 221101, Gbongan, Osun,   "
,9079000093,HYPERIA TEST SITE HYPERIA,4/12/2019,,3693170,,,Y1B,Y1BLXB,Y1B-B50-OR1,3/5/2019,3/5/2019,8/22/2019,HN9800,Y1B050,SF YahClick Pro 5GB,YahClick Pro 5GB,2733914,Inactive,9.15,7.452667,"5F23+23 Jikoko,   "
,070 67801613,Ishaq Gidado Hyperia,5/8/2019,,3635060,,,Y1B,Y1BLXB,Y1B-B50-OR1,6/12/2018,6/12/2018,8/22/2019,HN9260,Y1B050,SF YahClick Lite 10GB,YahClick Lite 10GB,2331494,Inactive,8.883333,11.366667,"V9M8+8JH, 660213, Jalingo, Taraba,   "
